Mean_acc_1_x,Variance_acc_1_x,Mean_acc_1_y,Variance_acc_1_y,Mean_acc_1_z,Variance_acc_1_z,Mean_gyr_1_x,Variance_gyr_1_x,Mean_gyr_1_y,Variance_gyr_1_y,Mean_acc_2_x,Variance_acc_2_x,Mean_acc_2_y,Variance_acc_2_y,Mean_acc_2_z,Variance_acc_2_z,Mean_gyr_2_x,Variance_gyr_2_x,Mean_gyr_2_y,Variance_gyr_2_y,Mean_acc_3_x,Variance_acc_3_x,Mean_acc_3_y,Variance_acc_3_y,Mean_acc_3_z,Variance_acc_3_z,Mean_gyr_3_x,Variance_gyr_3_x,Mean_gyr_3_y,Variance_gyr_3_y
175.65625,600.163085938,-929.15625,364.944335938,-324.0,422.375,433.375,11.109375,406.4375,8.62109375,305.40625,219.428710938,-921.40625,220.428710938,-289.84375,261.944335938,385.625,7.421875,423.09375,5.7724609375,-120.0,509.625,-999.25,896.5,-93.84375,579.506835938,414.0625,9.18359375,423.78125,4.7333984375
170.40625,1000.99121094,-926.09375,349.272460938,-323.6875,472.33984375,432.6875,10.02734375,406.09375,12.1474609375,302.96875,277.780273438,-924.125,209.921875,-288.84375,252.194335938,385.625,6.546875,423.625,7.609375,-119.65625,540.350585938,-999.21875,1101.92089844,-95.6875,630.15234375,413.6875,8.08984375,423.84375,4.5068359375
172.5625,1144.24609375,-924.84375,370.444335938,-326.40625,493.741210938,431.375,32.609375,405.75,15.875,299.65625,409.288085938,-924.125,209.921875,-288.21875,329.108398438,385.28125,6.5771484375,423.28125,7.8271484375,-114.46875,774.624023438,-995.28125,1139.57714844,-99.0625,708.05859375,412.875,22.421875,424.15625,3.8818359375
176.5625,1305.74609375,-926.03125,461.155273438,-327.59375,524.303710938,428.75,81.6875,405.125,19.234375,299.0625,440.62109375,-919.625,315.484375,-290.8125,357.71484375,384.59375,9.6787109375,423.25,8.0,-112.625,861.234375,-994.65625,1152.03808594,-102.46875,830.436523438,410.6875,72.58984375,424.71875,6.5146484375
182.375,1626.859375,-920.28125,503.764648438,-326.6875,668.08984375,424.78125,211.108398438,403.40625,52.1162109375,303.0625,524.18359375,-918.09375,341.584960938,-292.40625,345.241210938,383.3125,29.15234375,422.8125,13.83984375,-99.9375,2761.62109375,-995.25,1225.125,-116.375,1532.734375,406.21875,234.858398438,424.71875,6.9521484375
182.375,1620.609375,-920.59375,642.991210938,-333.40625,1101.11621094,418.59375,525.366210938,401.21875,97.2333984375,303.375,552.171875,-918.40625,387.741210938,-293.65625,426.413085938,380.875,68.609375,421.6875,31.21484375,-95.6875,2532.52734375,-993.75,1182.9375,-121.375,1842.734375,399.59375,588.241210938,425.03125,7.4052734375
185.75,1759.4375,-923.03125,749.030273438,-338.0,1512.6875,412.75,694.5625,400.4375,100.05859375,306.1875,676.52734375,-911.8125,826.21484375,-301.21875,800.483398438,376.5,233.8125,419.09375,82.9599609375,-94.78125,2705.04589844,-997.0625,1166.55859375,-123.25,1882.8125,394.09375,748.022460938,425.6875,11.40234375
193.40625,1939.17871094,-925.46875,873.186523438,-332.4375,1958.05859375,406.15625,886.069335938,399.8125,97.02734375,308.0,663.5,-912.40625,884.866210938,-309.75,1478.75,370.96875,450.405273438,417.03125,116.092773438,-90.8125,2535.27734375,-995.5625,1223.05859375,-126.03125,1673.34277344,387.125,944.984375,426.0625,13.49609375
193.71875,2016.95214844,-920.3125,1149.33984375,-317.40625,4173.61621094,398.375,1038.484375,398.75,94.5,314.125,641.546875,-914.53125,902.311523438,-309.40625,1487.05371094,365.59375,596.866210938,415.15625,120.069335938,-83.84375,2376.00683594,-984.21875,1607.10839844,-129.125,1715.296875,377.71875,1225.70214844,426.78125,13.6708984375
188.5,2365.9375,-924.5625,1392.12109375,-303.625,5750.984375,388.40625,1234.55371094,395.5625,124.37109375,314.78125,675.920898438,-912.125,931.484375,-304.0625,2091.43359375,358.71875,792.452148438,412.96875,130.780273438,-75.71875,2735.70214844,-991.65625,2031.28808594,-113.40625,5779.42871094,366.65625,1546.78808594,428.4375,27.87109375
187.3125,2439.90234375,-928.8125,1665.65234375,-294.40625,6535.99121094,377.5,1347.375,393.65625,102.350585938,312.03125,727.592773438,-911.21875,1843.48339844,-292.40625,3870.55371094,350.59375,971.241210938,409.125,167.609375,-76.375,2835.671875,-992.28125,2022.57714844,-76.6875,20337.1523438,355.75,1680.25,431.25,98.3125
199.9375,2004.24609375,-945.53125,3910.68652344,-277.59375,8890.49121094,370.28125,1094.70214844,394.15625,128.006835938,313.90625,758.959960938,-915.125,2274.859375,-278.59375,5994.80371094,341.125,1113.421875,405.59375,172.428710938,-99.75,9667.625,-995.84375,2309.50683594,-40.5625,32334.3085938,347.625,1419.796875,434.90625,167.209960938
216.78125,3383.92089844,-958.59375,4617.49121094,-250.96875,12626.3427734,366.875,827.046875,397.40625,259.553710938,321.25,534.0625,-921.75,3300.8125,-259.03125,10200.4677734,331.96875,1113.71777344,403.28125,128.764648438,-115.5625,12454.1835938,-996.46875,2244.81152344,-11.5625,36362.4335938,342.34375,1020.35058594,438.40625,209.616210938
224.125,4147.234375,-974.09375,5207.70996094,-222.8125,14773.4023438,367.96875,937.030273438,400.09375,336.459960938,331.34375,643.850585938,-937.375,5373.796875,-228.46875,16393.3740234,326.53125,855.374023438,403.65625,145.163085938,-137.71875,14975.6396484,-999.5,2258.4375,21.40625,38540.8662109,337.5625,738.37109375,441.5625,229.30859375
236.03125,5460.71777344,-983.21875,4939.42089844,-194.3125,17389.4023438,368.09375,948.272460938,403.28125,416.577148438,340.84375,1334.81933594,-949.6875,5582.08984375,-194.75,22768.125,324.15625,681.569335938,404.5,180.1875,-160.15625,15653.5068359,-997.4375,2189.30859375,53.8125,37117.8398438,336.53125,650.686523438,443.5,215.8125
241.59375,5325.17871094,-1004.75,5341.6875,-160.03125,15863.4052734,370.40625,1037.74121094,407.53125,408.499023438,350.90625,2167.02246094,-957.78125,5863.73339844,-157.28125,27775.7646484,323.90625,661.897460938,406.25,237.3125,-189.5625,13996.0585938,-1002.4375,2706.68359375,73.59375,30769.4912109,339.09375,772.459960938,444.8125,179.65234375
249.84375,5191.50683594,-1008.09375,5153.02246094,-134.3125,9426.77734375,371.09375,1070.08496094,408.6875,376.58984375,360.40625,2505.05371094,-972.5,5985.4375,-114.125,30660.984375,323.28125,622.577148438,408.3125,272.96484375,-199.875,13853.734375,-997.0625,3102.74609375,79.75,28378.3125,339.65625,784.600585938,445.375,165.671875
237.3125,8124.71484375,-1013.5625,4728.24609375,-130.3125,8029.46484375,365.9375,1340.80859375,406.59375,438.928710938,364.96875,2491.84277344,-983.0,5741.6875,-79.125,23654.296875,324.34375,651.600585938,410.09375,257.209960938,-214.5,12205.375,-990.1875,3542.83984375,75.71875,30173.2646484,340.21875,798.170898438,445.6875,159.65234375
209.53125,15588.0615234,-1011.75,4862.9375,-140.125,11252.109375,366.5,1342.25,405.9375,453.74609375,366.15625,2449.56933594,-985.71875,5560.20214844,-62.40625,17379.8037109,320.84375,769.131835938,409.71875,262.827148438,-226.03125,11242.5302734,-994.96875,3491.78027344,66.71875,34518.6396484,341.28125,797.327148438,446.0,151.0
192.75,19553.0,-1011.15625,4636.44433594,-164.3125,18006.7148438,368.28125,1306.95214844,404.78125,503.170898438,349.59375,5870.67871094,-985.6875,5628.58984375,-58.96875,16073.9052734,318.4375,849.49609375,409.1875,271.90234375,-254.78125,7037.04589844,-992.59375,2787.42871094,62.09375,35798.8974609,344.75,678.6875,446.1875,144.46484375
180.21875,22047.4208984,-1006.0,5284.6875,-183.28125,22486.7021484,374.3125,1113.83984375,405.78125,460.483398438,340.09375,7795.70996094,-994.09375,4196.89746094,-74.125,21806.734375,320.34375,838.663085938,408.875,280.609375,-276.28125,4009.01464844,-981.28125,3315.76464844,36.8125,37873.2148438,350.96875,498.092773438,445.4375,150.43359375
174.6875,22506.2148438,-994.40625,6024.61621094,-198.0,24482.3125,381.0,899.1875,404.625,491.484375,325.0625,10651.5585938,-987.1875,4266.46484375,-86.40625,26189.3662109,323.75,803.1875,410.21875,230.545898438,-285.65625,2547.41308594,-977.40625,3035.30371094,-8.5625,29030.8085938,358.0,221.375,442.53125,142.936523438
156.875,21376.296875,-977.40625,5774.49121094,-223.09375,25585.3349609,383.34375,885.100585938,400.625,480.359375,314.34375,11801.4130859,-983.25,4797.625,-104.09375,29758.6474609,330.34375,680.350585938,411.34375,200.288085938,-282.9375,2088.55859375,-965.1875,2740.21484375,-43.75,22542.625,360.625,204.171875,439.3125,124.33984375
139.15625,18263.6318359,-964.65625,5329.47558594,-255.5625,24650.1210938,382.90625,850.584960938,396.875,395.046875,303.34375,12056.5380859,-969.15625,4201.00683594,-130.0,32542.5,335.28125,596.702148438,410.46875,206.749023438,-290.15625,2017.13183594,-959.21875,2919.60839844,-78.96875,18227.3427734,363.5,214.375,435.90625,88.4599609375
118.3125,14496.9023438,-952.1875,4803.33984375,-292.3125,21279.4648438,381.1875,747.40234375,393.5625,287.87109375,288.0625,11297.3710938,-958.96875,3709.96777344,-161.78125,31756.1083984,337.59375,640.053710938,408.0,171.5,-284.75,2027.5,-956.21875,3064.35839844,-114.4375,8963.87109375,366.75,231.25,433.15625,35.5693359375
100.875,10352.734375,-946.40625,4108.67871094,-331.25,14389.5,380.9375,734.93359375,390.15625,147.506835938,268.46875,9328.62402344,-950.28125,3384.63964844,-202.40625,28961.8037109,337.21875,621.108398438,405.90625,131.584960938,-286.25,2257.375,-953.875,2948.609375,-136.625,2500.296875,366.78125,231.858398438,431.4375,19.74609375
93.1875,8155.71484375,-934.25,1579.125,-357.5625,5551.49609375,381.90625,786.459960938,389.96875,136.280273438,251.9375,6435.80859375,-948.78125,3410.35839844,-248.375,19951.359375,337.09375,612.334960938,403.96875,68.0302734375,-281.6875,2291.40234375,-947.0625,2779.74609375,-136.9375,2417.30859375,367.96875,254.092773438,431.21875,19.8583984375
83.375,6145.984375,-932.09375,1402.83496094,-364.3125,3526.83984375,389.46875,763.374023438,393.90625,241.834960938,239.40625,3883.74121094,-938.25,1526.5,-284.5625,7658.05859375,337.96875,642.155273438,403.84375,63.6943359375,-284.40625,2171.42871094,-949.75,2727.0625,-124.28125,4735.76464844,371.59375,240.303710938,430.84375,16.1318359375
100.46875,5296.49902344,-934.875,1389.421875,-353.90625,5949.02246094,400.6875,447.33984375,397.6875,319.27734375,231.15625,2506.38183594,-936.75,1452.875,-294.65625,4200.47558594,342.34375,692.288085938,406.03125,121.842773438,-289.84375,1561.06933594,-956.90625,3232.02246094,-102.09375,6406.77246094,376.75,345.5,430.09375,17.3974609375
122.75,3714.5,-935.78125,1385.29589844,-330.96875,9655.09277344,407.71875,470.327148438,400.4375,338.62109375,230.28125,2117.95214844,-940.375,1755.109375,-289.59375,5459.92871094,352.0,368.4375,409.1875,171.52734375,-285.0,1881.0625,-957.21875,3221.29589844,-79.90625,6871.95996094,383.28125,305.514648438,428.4375,28.74609375
138.3125,2310.65234375,-934.59375,1539.86621094,-311.96875,9649.46777344,413.34375,347.913085938,401.5625,297.93359375,245.59375,2110.67871094,-944.90625,1713.77246094,-271.9375,8308.37109375,359.21875,292.045898438,412.03125,186.592773438,-273.1875,2348.46484375,-967.625,3394.921875,-65.46875,7804.99902344,389.65625,274.788085938,426.875,32.234375
149.625,1574.109375,-939.125,1387.171875,-304.65625,9388.35058594,417.625,373.296875,401.46875,298.249023438,259.40625,2367.55371094,-938.90625,1856.64746094,-251.125,9291.359375,364.90625,242.522460938,414.28125,146.702148438,-255.625,4012.921875,-975.09375,3225.52246094,-54.375,7419.234375,395.28125,402.139648438,424.4375,52.05859375
162.8125,1685.02734375,-940.96875,1367.53027344,-303.15625,9469.19433594,420.96875,344.092773438,401.34375,305.413085938,275.34375,1644.53808594,-945.21875,1863.42089844,-235.34375,10098.4755859,369.46875,242.186523438,415.4375,130.37109375,-244.125,4525.734375,-978.125,3260.984375,-46.03125,6863.59277344,399.25,348.4375,423.3125,55.90234375
164.96875,1570.34277344,-948.59375,1687.61621094,-306.25,10061.875,422.5,307.9375,401.875,295.296875,284.21875,1673.17089844,-947.3125,1754.83984375,-231.875,9869.609375,373.59375,273.178710938,416.53125,110.436523438,-230.46875,3560.37402344,-990.0625,3106.30859375,-35.84375,6090.00683594,403.6875,337.40234375,423.46875,56.5615234375
174.71875,2079.32714844,-954.9375,2126.49609375,-300.78125,9437.29589844,428.0625,372.30859375,404.25,313.375,293.6875,1627.58984375,-948.46875,1724.31152344,-232.5,9983.125,375.3125,230.83984375,417.53125,89.5615234375,-213.1875,4389.02734375,-995.09375,2688.64746094,-25.28125,3899.20214844,409.125,385.359375,423.5,56.1875
185.15625,1504.44433594,-956.15625,2079.75683594,-290.96875,7820.84277344,432.59375,337.678710938,406.59375,313.741210938,299.46875,1380.31152344,-956.5625,2478.80859375,-228.6875,9314.21484375,378.6875,251.21484375,420.03125,82.0302734375,-201.9375,5473.68359375,-992.4375,2058.93359375,-19.4375,3043.37109375,411.625,335.984375,423.21875,54.1708984375
183.3125,1499.77734375,-956.4375,2260.74609375,-282.375,6395.546875,436.375,229.546875,408.90625,332.897460938,311.71875,753.764648438,-957.4375,2398.68359375,-217.34375,7384.66308594,383.40625,242.303710938,422.53125,82.7490234375,-189.21875,4202.98339844,-999.0,1857.125,-17.90625,2901.08496094,415.40625,271.241210938,422.84375,51.9443359375
181.78125,1594.85839844,-957.65625,2794.60058594,-290.34375,7014.53808594,437.71875,200.952148438,411.96875,527.592773438,312.9375,787.87109375,-951.4375,1965.68359375,-207.5625,5405.30859375,386.4375,173.05859375,424.34375,78.8505859375,-185.9375,3806.49609375,-1003.75,1262.1875,-28.4375,4363.93359375,418.03125,172.780273438,422.03125,48.1552734375
171.71875,3586.70214844,-944.0,4400.3125,-313.0,8916.75,438.75,197.8125,412.0,554.8125,314.4375,742.62109375,-957.46875,2218.06152344,-205.34375,5335.10058594,388.65625,113.163085938,424.9375,83.87109375,-178.34375,3202.16308594,-1007.3125,1714.40234375,-40.4375,3539.93359375,422.25,143.875,420.59375,34.8037109375
133.5,23400.5625,-934.875,5039.984375,-326.78125,7154.23339844,441.59375,414.741210938,408.5,586.625,308.9375,1552.37109375,-953.5625,2299.18359375,-219.5625,6048.43359375,389.15625,101.944335938,424.9375,83.99609375,-179.25,3953.0,-1003.40625,1831.86621094,-52.6875,3541.21484375,424.125,157.484375,420.96875,68.9052734375
130.15625,46578.0693359,-932.15625,7141.81933594,-337.15625,4781.38183594,451.5,2110.625,406.71875,677.452148438,298.21875,3198.10839844,-946.625,2126.609375,-237.84375,5842.69433594,390.03125,105.967773438,424.5625,80.30859375,-177.4375,8806.99609375,-987.625,4656.609375,-61.0,3732.6875,424.875,255.234375,420.6875,87.33984375
162.34375,64317.9755859,-956.71875,12739.5771484,-340.53125,4340.56152344,435.65625,5289.22558594,405.75,733.5625,261.1875,22339.5898438,-944.21875,2884.79589844,-244.15625,7959.69433594,399.0,1041.9375,424.15625,87.5693359375,-212.59375,21443.7412109,-985.8125,4577.02734375,-67.75,4212.625,428.28125,477.077148438,422.53125,110.311523438
118.0,79876.8125,-968.5625,13060.0585938,-350.65625,5047.22558594,442.84375,7032.63183594,410.875,880.046875,281.0625,30489.6835938,-957.71875,3697.07714844,-253.59375,6926.11621094,395.0625,1553.12109375,425.9375,94.43359375,-221.375,20800.109375,-982.8125,4485.90234375,-61.9375,4847.68359375,435.78125,973.170898438,423.6875,92.08984375
113.71875,80942.2646484,-968.875,13027.734375,-323.34375,10139.2255859,467.0,11428.75,419.59375,1038.36621094,255.65625,35028.4130859,-965.84375,4926.25683594,-261.46875,6097.06152344,391.46875,1929.49902344,427.96875,101.967773438,-211.375,22871.546875,-982.78125,4531.17089844,-65.375,4737.546875,446.5,1568.875,422.03125,127.280273438
101.5,90372.5625,-944.90625,15331.2099609,-324.25,15495.5,472.0625,11392.8710938,422.59375,1015.80371094,237.875,37852.984375,-969.75,4622.125,-246.625,7622.984375,407.53125,4406.43652344,433.875,234.796875,-193.78125,26287.1708984,-983.09375,4708.52246094,-75.53125,5452.43652344,453.5,1865.125,420.59375,141.303710938
93.25,94413.375,-941.0,15516.75,-332.5,20940.3125,479.40625,11933.8037109,422.84375,1064.56933594,246.1875,40540.2773438,-961.34375,4759.41308594,-240.0,8243.5,419.03125,5060.65527344,437.5625,242.37109375,-185.3125,29302.2773438,-986.09375,4672.08496094,-83.875,5855.796875,458.8125,1863.58984375,420.0,137.6875
110.09375,99791.4599609,-935.84375,15951.2568359,-316.5625,23751.4960938,474.5625,12627.6210938,424.09375,1090.64746094,230.875,43156.609375,-950.5625,5048.99609375,-259.90625,14776.8349609,424.65625,5315.53808594,439.34375,274.788085938,-177.4375,30085.4335938,-983.09375,4764.33496094,-106.125,10805.734375,462.03125,1718.71777344,420.59375,147.741210938
124.5,104271.0,-934.34375,15738.9130859,-330.34375,27207.2880859,469.1875,13308.3398438,419.46875,1174.24902344,241.0,46717.125,-940.0625,6398.12109375,-249.1875,16115.9023438,424.96875,5397.15527344,440.6875,283.71484375,-179.875,30572.484375,-989.3125,5747.15234375,-134.5625,17811.1835938,460.34375,1899.16308594,422.28125,180.577148438
132.78125,106205.858398,-944.6875,16363.1523438,-358.53125,38389.4990234,475.1875,13923.5273438,412.84375,1127.44433594,239.15625,48188.9443359,-939.15625,6582.19433594,-253.59375,16079.9912109,419.65625,6049.91308594,437.625,443.734375,-199.5625,37602.7460938,-998.28125,5880.63964844,-150.65625,20067.3505859,455.03125,2619.09277344,423.78125,203.358398438
185.40625,118731.366211,-977.4375,17310.5585938,-312.9375,53696.6210938,499.09375,18011.8974609,402.375,2373.546875,248.65625,50334.4130859,-957.78125,11745.6708984,-273.15625,19600.3193359,418.125,6283.046875,432.375,765.984375,-237.15625,50053.2568359,-995.03125,5839.15527344,-177.25,22829.75,449.8125,3042.71484375,426.5625,251.55859375
259.78125,83161.7958984,-1005.9375,18701.6210938,-252.40625,94741.8037109,500.28125,17787.1396484,388.71875,4198.63964844,272.25,54810.0625,-987.53125,17753.1865234,-270.28125,20164.3896484,435.71875,8255.95214844,429.3125,868.90234375,-286.3125,62953.4023438,-984.625,8386.484375,-202.59375,23005.5537109,443.21875,3472.79589844,430.34375,287.225585938
254.875,79814.546875,-976.1875,30280.0898438,-179.90625,141907.834961,502.25,16399.8125,387.25,4386.4375,330.4375,54850.0585938,-1002.59375,16880.3037109,-238.125,34442.046875,449.75,9522.125,424.625,1152.984375,-302.375,68256.859375,-947.15625,25413.0068359,-210.3125,21227.2773438,441.96875,3572.96777344,434.53125,410.186523438
238.375,93618.296875,-917.34375,44506.7880859,-136.15625,149622.444336,512.75,12633.8125,398.15625,5825.69433594,360.40625,43267.3037109,-980.96875,23363.0927734,-166.9375,76246.0585938,449.40625,9306.61621094,417.53125,1541.56152344,-291.21875,66055.4208984,-887.34375,56060.2880859,-228.15625,16076.8193359,434.0,3351.9375,435.78125,436.983398438
233.8125,96554.7773438,-904.59375,48141.7412109,-114.75,148484.375,494.625,11263.359375,398.75,5885.875,368.96875,42951.5302734,-892.0,83227.3125,-80.875,136249.421875,458.4375,7587.37109375,409.34375,2047.85058594,-355.5,94446.1875,-841.8125,69342.9648438,-250.4375,10844.3710938,419.375,3231.609375,438.1875,393.46484375
191.65625,110695.663086,-905.75,48069.3125,-95.25,151957.8125,475.875,9705.046875,396.34375,5662.22558594,373.875,42265.484375,-866.46875,86524.6865234,-42.75,141880.25,454.09375,7574.83496094,399.4375,2153.80859375,-440.75,109483.1875,-801.9375,72534.2460938,-252.28125,10651.9521484,404.90625,2161.20996094,443.75,274.3125
171.1875,122047.589844,-924.25,46716.4375,-37.125,123637.859375,468.5625,9577.68359375,396.21875,5630.92089844,375.125,40532.234375,-845.4375,89388.7460938,33.21875,186494.920898,438.3125,6272.90234375,390.625,1629.484375,-538.40625,111335.803711,-754.875,70515.546875,-226.09375,22288.5224609,394.84375,1280.38183594,446.65625,218.788085938
104.21875,141381.858398,-928.5,46929.5625,-14.21875,120208.608398,463.59375,9325.05371094,392.46875,5427.74902344,362.25,42293.375,-818.71875,94771.5146484,146.125,214110.859375,432.46875,6355.06152344,386.3125,1309.02734375,-624.84375,92684.3818359,-707.5625,68106.9335938,-193.34375,34143.6005859,389.8125,671.40234375,446.15625,249.444335938
37.78125,150932.170898,-929.09375,45841.2099609,12.34375,114081.788086,473.375,8298.546875,391.25,5347.875,343.875,43018.296875,-792.84375,98959.0693359,260.625,223849.671875,424.375,6283.421875,382.28125,865.514648438,-698.84375,70797.2568359,-660.28125,63701.2646484,-155.71875,34815.3896484,389.40625,610.678710938,443.0625,418.05859375
-19.71875,148429.514648,-927.59375,45717.5537109,76.5625,74252.4335938,480.78125,7743.73339844,392.03125,5329.59277344,311.40625,50107.4912109,-765.46875,103173.124023,355.5625,227192.433594,427.03125,5989.78027344,381.6875,799.27734375,-755.25,52243.125,-611.4375,44037.9335938,-125.125,31814.734375,394.84375,762.444335938,438.78125,592.358398438
-54.25,142220.8125,-919.0625,43991.3085938,135.28125,32572.5146484,469.875,5576.234375,395.0,5211.875,297.3125,49816.6523438,-715.90625,99059.0224609,467.5,192945.5,433.46875,5142.37402344,386.15625,991.131835938,-775.90625,47819.1474609,-572.71875,26631.0771484,-100.34375,27241.6630859,402.0625,920.12109375,433.9375,877.43359375
-121.25,97722.3125,-901.1875,36986.0273438,119.375,31019.734375,450.90625,1280.33496094,407.15625,3510.56933594,283.53125,51045.7490234,-647.375,74812.609375,594.28125,114742.827148,431.375,4833.734375,390.71875,1193.07714844,-795.9375,43318.4960938,-540.90625,10296.6474609,-90.46875,23331.9990234,407.9375,987.30859375,427.5625,1049.37109375
-157.625,77603.609375,-886.9375,32961.6210938,83.8125,19992.0273438,444.34375,853.038085938,419.03125,1637.96777344,259.03125,43289.4677734,-580.34375,47533.2880859,687.625,57131.359375,412.34375,1827.35058594,394.625,1358.984375,-798.625,42907.359375,-532.5625,8129.12109375,-91.375,23658.671875,413.09375,986.959960938,421.5,937.625
-200.1875,28294.4023438,-906.65625,21834.2255859,31.53125,15107.9990234,434.1875,2903.08984375,415.9375,1823.87109375,232.03125,30359.6552734,-530.15625,31450.1943359,736.875,40972.234375,400.1875,569.21484375,401.21875,1356.35839844,-838.6875,35804.1523438,-552.5,8180.875,-110.90625,30173.8349609,417.1875,1028.52734375,418.84375,794.319335938
-127.6875,61732.2148438,-927.5625,11273.8085938,-0.3125,29874.4023438,411.40625,9420.30371094,397.96875,1286.03027344,217.625,22368.984375,-532.28125,26099.2646484,744.125,40343.859375,389.1875,374.65234375,408.3125,1159.52734375,-844.125,35541.859375,-563.84375,6630.06933594,-118.625,31546.984375,424.78125,1183.92089844,420.0625,860.43359375
-94.96875,73180.2177734,-885.6875,30002.0898438,9.1875,30662.8398438,401.6875,10649.9023438,399.5,1685.875,280.09375,49222.5224609,-561.125,16574.359375,676.65625,107653.475586,370.59375,4016.24121094,423.125,1017.359375,-763.71875,68849.1396484,-564.125,9374.046875,-132.84375,35908.6318359,433.5,665.0,417.34375,800.163085938
-10.21875,117063.608398,-919.71875,47769.6396484,42.875,44806.421875,395.625,11091.921875,414.03125,4370.34277344,326.9375,66122.7460938,-499.84375,19537.5068359,678.84375,102000.319336,350.46875,7453.87402344,436.40625,1115.99121094,-675.1875,115888.277344,-608.78125,30131.7333984,-147.0625,34554.6835938,433.625,733.796875,410.84375,640.631835938
89.875,150465.921875,-982.8125,97012.2148438,23.59375,56240.8662109,376.65625,13373.2880859,417.09375,4780.27246094,361.28125,74233.0771484,-489.625,21806.046875,642.5625,113546.371094,338.6875,7772.77734375,443.59375,874.428710938,-645.4375,117148.996094,-691.84375,78805.3193359,-185.34375,26178.6005859,430.03125,1161.34277344,405.875,562.796875
132.09375,131931.397461,-1065.03125,154123.467773,-4.1875,63180.8398438,369.6875,13200.0898438,419.6875,5318.52734375,435.4375,89926.2460938,-576.4375,125398.433594,553.28125,148817.014648,324.78125,8239.73339844,443.375,898.046875,-595.6875,118709.339844,-749.84375,90238.1318359,-215.28125,18563.6396484,418.5625,2789.99609375,405.21875,569.170898438
160.84375,114796.131836,-1098.375,162971.359375,-29.5,67089.125,369.40625,13215.7412109,430.625,5968.734375,467.28125,90135.0146484,-663.90625,197328.334961,445.09375,201263.147461,316.875,7857.671875,443.0625,912.43359375,-524.09375,126221.022461,-794.46875,89780.1865234,-217.09375,17907.4599609,404.0,4524.25,406.8125,575.77734375
188.3125,100411.964844,-1090.46875,165547.561523,-51.75,66049.8125,362.78125,12153.4833984,431.5625,5943.68359375,493.3125,78486.6523438,-730.0,224165.5,359.625,205909.859375,311.5625,7328.37109375,441.84375,967.319335938,-454.28125,130027.202148,-840.34375,87797.6630859,-216.84375,18122.1943359,396.875,4468.359375,410.03125,593.717773438
203.90625,92441.7099609,-1080.4375,168982.621094,-72.5,64267.625,355.6875,10994.5273438,428.65625,6212.47558594,515.375,68677.359375,-779.5625,227085.683594,260.3125,195521.589844,308.875,6912.734375,440.875,1000.796875,-393.28125,126005.702148,-878.75,87439.4375,-201.15625,22810.6318359,386.78125,4464.29589844,415.15625,522.444335938
219.125,85115.546875,-1064.34375,173924.975586,-95.40625,63594.0537109,348.8125,10039.2148438,423.625,6763.859375,515.40625,68587.9287109,-816.5625,217893.871094,175.8125,161865.652344,304.25,6251.9375,436.875,1199.796875,-337.75,113063.75,-917.15625,81245.5068359,-168.15625,28423.9443359,379.6875,4162.90234375,418.34375,448.288085938
233.1875,80176.2773438,-1063.15625,174142.194336,-121.375,63171.296875,343.1875,9456.96484375,415.8125,7791.71484375,513.875,69274.234375,-852.0,203687.0625,96.3125,118733.589844,299.96875,5650.96777344,431.96875,1451.84277344,-274.34375,101262.913086,-948.375,71063.484375,-131.125,28205.296875,374.65625,3884.78808594,419.125,435.734375
228.5625,79982.4960938,-1115.625,156105.609375,-114.90625,57992.5849609,352.90625,7661.95996094,411.5,8565.3125,511.125,70224.546875,-892.53125,186442.436523,10.875,69645.171875,296.46875,5175.87402344,426.40625,1764.30371094,-197.59375,56301.4912109,-979.625,63814.421875,-93.46875,25194.3740234,366.875,3131.234375,415.9375,301.62109375
204.34375,75322.3505859,-1166.3125,148939.902344,-150.09375,57531.3349609,367.96875,4720.65527344,411.875,8408.671875,493.03125,69457.2802734,-921.375,180669.921875,-41.4375,51563.0585938,298.59375,5070.36621094,419.4375,2024.12109375,-208.21875,56274.6083984,-1040.625,27982.921875,-67.75,20384.75,357.5,2070.875,413.21875,207.608398438
182.5625,61553.5585938,-1202.125,113970.421875,-212.5,46054.375,372.4375,4837.87109375,403.0,6851.875,442.53125,55703.6240234,-994.9375,152416.183594,-64.78125,52787.6708984,314.125,2300.234375,407.09375,1397.27246094,-208.25,56199.375,-1061.15625,15421.2568359,-39.96875,14489.2177734,354.125,1693.359375,414.8125,199.08984375
171.21875,58393.1083984,-1154.78125,104594.108398,-287.46875,22382.4365234,392.4375,5101.43359375,396.21875,5205.23339844,399.9375,51713.1210938,-1076.09375,81133.2724609,-136.96875,28587.9677734,324.90625,1620.52246094,399.0625,610.05859375,-223.6875,52130.5898438,-1044.21875,14721.3583984,-27.59375,13373.8662109,360.75,2009.3125,419.65625,166.600585938
239.84375,180115.381836,-1172.09375,131207.397461,-322.96875,33900.4677734,421.1875,4655.71484375,408.09375,5943.52246094,372.3125,44873.2773438,-1089.59375,68491.2412109,-184.21875,18147.2333984,340.78125,1888.60839844,398.4375,540.30859375,-197.9375,23436.9335938,-1005.84375,3445.06933594,2.625,4223.171875,365.28125,2419.13964844,423.25,93.375
