Mean_acc_1_x,Variance_acc_1_x,Mean_acc_1_y,Variance_acc_1_y,Mean_acc_1_z,Variance_acc_1_z,Mean_gyr_1_x,Variance_gyr_1_x,Mean_gyr_1_y,Variance_gyr_1_y,Mean_acc_2_x,Variance_acc_2_x,Mean_acc_2_y,Variance_acc_2_y,Mean_acc_2_z,Variance_acc_2_z,Mean_gyr_2_x,Variance_gyr_2_x,Mean_gyr_2_y,Variance_gyr_2_y,Mean_acc_3_x,Variance_acc_3_x,Mean_acc_3_y,Variance_acc_3_y,Mean_acc_3_z,Variance_acc_3_z,Mean_gyr_3_x,Variance_gyr_3_x,Mean_gyr_3_y,Variance_gyr_3_y
581.59375,10721.3662109,-208.21875,10826.6083984,-728.78125,5025.92089844,416.8125,25.58984375,387.0,193.5,771.84375,3567.81933594,-131.84375,1650.56933594,-528.875,12304.984375,368.96875,44.7802734375,409.4375,51.80859375,-1.625,3676.796875,-803.125,3732.359375,-558.625,9735.109375,405.9375,63.18359375,440.5,93.25
547.25,9793.5,-235.5625,11142.1835938,-750.5,3395.6875,418.8125,34.90234375,391.6875,113.77734375,766.34375,3063.66308594,-142.65625,1098.72558594,-553.1875,9963.96484375,370.75,26.375,410.15625,59.1318359375,17.65625,2231.47558594,-784.09375,3871.52246094,-587.4375,6661.37109375,406.5,64.3125,437.0625,58.87109375
525.46875,11605.1240234,-260.4375,10830.0585938,-767.03125,1395.84277344,421.3125,53.46484375,395.625,54.796875,751.0625,2897.49609375,-144.4375,1248.18359375,-583.78125,5774.23339844,372.25,29.5,411.125,65.546875,20.71875,2419.26464844,-770.09375,3594.89746094,-605.375,4447.546875,407.46875,71.8740234375,433.28125,58.6396484375
481.96875,12621.9052734,-288.0625,11654.1835938,-765.8125,1985.21484375,424.75,171.3125,399.1875,130.40234375,738.53125,3140.99902344,-149.21875,1318.23339844,-605.53125,4197.93652344,374.375,25.921875,413.53125,54.8115234375,18.65625,2514.47558594,-760.875,3987.359375,-610.34375,3767.35058594,410.40625,36.0537109375,429.15625,156.194335938
460.53125,11502.5615234,-309.59375,9312.49121094,-747.125,5681.734375,430.78125,463.045898438,404.375,406.296875,726.59375,4004.92871094,-167.0,2488.75,-617.84375,2009.44433594,376.4375,47.30859375,416.78125,43.9208984375,23.5,2722.125,-754.90625,3671.14746094,-610.3125,3700.21484375,413.0,86.8125,423.8125,356.02734375
468.78125,16095.1083984,-303.8125,11582.4648438,-732.09375,8296.83496094,436.90625,696.272460938,410.90625,657.022460938,700.25,4765.4375,-175.96875,3129.28027344,-601.75,6178.5,380.53125,144.499023438,419.53125,62.4990234375,37.6875,3614.02734375,-759.0625,4588.62109375,-601.34375,5619.97558594,415.96875,119.717773438,417.65625,560.788085938
481.9375,20386.5585938,-275.0625,24063.6835938,-724.75,9221.25,442.75,765.0,418.53125,871.186523438,698.71875,5081.20214844,-164.25,5518.6875,-590.6875,7889.27734375,386.3125,373.21484375,421.21875,61.1083984375,44.625,3600.546875,-767.375,6796.109375,-583.71875,8483.95214844,418.46875,132.374023438,411.3125,671.21484375
515.0,34478.0625,-241.1875,38035.7773438,-716.125,8937.484375,448.1875,778.02734375,425.875,1008.359375,705.46875,6719.68652344,-159.71875,6353.20214844,-586.25,8275.0625,390.75,438.375,423.21875,63.6083984375,48.1875,3390.71484375,-785.1875,11640.5898438,-564.1875,12716.1523438,420.65625,108.413085938,405.53125,709.124023438
556.65625,50781.8505859,-187.28125,63900.6396484,-688.90625,12385.7099609,450.6875,716.08984375,431.625,979.171875,726.28125,13319.5771484,-169.03125,7624.90527344,-578.6875,8842.40234375,395.875,517.296875,426.0,74.5,50.3125,3639.46484375,-810.5,16306.0,-531.71875,18374.0771484,421.3125,99.96484375,401.5,624.625
591.0,58597.5,-125.78125,85304.6083984,-659.78125,15637.2333984,451.59375,662.053710938,434.96875,798.030273438,752.34375,21096.2880859,-177.125,8675.921875,-563.21875,8956.54589844,401.3125,563.33984375,428.59375,83.6787109375,50.90625,3706.45996094,-835.8125,20735.8398438,-493.03125,23664.0927734,421.03125,105.592773438,399.03125,515.030273438
631.75,63181.3125,-68.21875,91189.6083984,-628.53125,16944.9365234,451.28125,687.139648438,435.59375,752.741210938,774.09375,24765.7724609,-187.03125,8709.65527344,-542.09375,9371.27246094,404.28125,496.139648438,429.78125,76.7333984375,56.0625,3848.18359375,-861.40625,20819.4287109,-449.6875,26471.7773438,421.71875,91.8271484375,398.4375,480.24609375
663.34375,60965.6630859,-23.6875,84713.4648438,-610.46875,14273.0615234,451.09375,706.459960938,437.1875,678.65234375,791.21875,25351.4208984,-194.25,8726.875,-519.65625,10216.9755859,405.34375,450.913085938,430.9375,58.55859375,56.40625,4199.92871094,-889.9375,18789.6835938,-396.09375,28871.7724609,421.71875,91.8271484375,398.0625,458.93359375
704.71875,56907.1396484,25.6875,74930.8398438,-585.6875,10281.0273438,450.28125,746.264648438,438.28125,625.639648438,798.46875,25103.6240234,-215.0,13062.9375,-495.34375,10731.2880859,405.6875,435.83984375,431.28125,52.4521484375,58.21875,4398.35839844,-922.0625,16021.6835938,-346.25,26301.25,421.8125,90.08984375,397.9375,452.30859375
752.21875,44948.3583984,79.3125,56854.9648438,-564.5625,6906.99609375,449.25,773.375,437.84375,656.069335938,799.6875,24837.5898438,-241.28125,18167.8271484,-470.46875,7550.87402344,405.90625,426.209960938,431.34375,50.9755859375,69.0625,3889.74609375,-950.9375,11185.7460938,-302.65625,20858.4130859,421.65625,91.8505859375,398.96875,490.467773438
805.25,20866.25,129.5625,28921.8085938,-561.5,6358.875,444.84375,791.881835938,435.03125,750.905273438,803.6875,23839.7773438,-265.1875,22034.3398438,-447.46875,3949.68652344,405.8125,429.96484375,431.0,56.4375,94.15625,3216.50683594,-975.65625,5836.10058594,-267.375,17968.671875,419.90625,111.959960938,401.96875,515.155273438
862.5625,15791.3710938,163.78125,25875.9208984,-554.46875,10421.1865234,438.53125,647.686523438,428.9375,798.24609375,815.03125,19849.5927734,-280.375,25384.296875,-437.09375,3159.58496094,404.625,460.359375,429.71875,61.6396484375,101.125,3897.046875,-997.6875,2841.77734375,-234.9375,13267.8085938,417.0,102.125,406.59375,490.803710938
831.0625,40845.3085938,150.75,33736.75,-562.40625,15337.4912109,435.5625,529.80859375,419.5625,1016.05859375,823.0,16942.75,-311.8125,25008.4648438,-439.34375,2891.78808594,401.21875,448.920898438,428.59375,65.4912109375,103.5625,4523.49609375,-1014.65625,2433.22558594,-208.03125,9241.34277344,412.5,135.875,411.96875,364.092773438
823.40625,43542.4912109,129.90625,41577.5224609,-570.0625,18505.1210938,429.6875,357.52734375,409.625,1011.046875,810.46875,17416.9365234,-355.5,16208.5625,-433.71875,2782.76464844,397.0,374.5625,427.8125,70.15234375,86.0625,10163.9335938,-1020.375,2114.796875,-175.25,6201.9375,409.15625,123.694335938,417.25,233.0
764.9375,71808.8085938,57.8125,82323.7148438,-599.1875,30987.2773438,419.4375,573.74609375,401.375,626.359375,798.53125,18330.4365234,-386.90625,11239.6474609,-421.125,1426.984375,394.0,339.8125,426.40625,65.8037109375,77.34375,12225.7255859,-1023.96875,2221.71777344,-151.4375,3558.62109375,411.75,252.3125,421.09375,77.9599609375
686.5,105370.1875,-13.71875,92176.3271484,-614.1875,30331.7773438,416.21875,644.858398438,395.625,514.859375,766.6875,12616.4648438,-401.53125,11009.7490234,-413.5625,847.49609375,389.09375,144.959960938,424.375,39.609375,72.8125,12250.9023438,-1028.4375,2478.99609375,-137.1875,2537.83984375,412.5625,279.43359375,422.15625,40.9443359375
621.84375,122151.881836,-77.03125,93104.9052734,-610.8125,31737.5273438,417.71875,700.014648438,379.34375,2523.35058594,728.59375,11705.6162109,-430.6875,10188.7148438,-403.5,1655.0625,385.0625,69.18359375,422.0625,17.30859375,65.59375,12731.2412109,-1026.34375,2529.72558594,-132.875,2054.046875,416.46875,445.686523438,421.59375,47.6787109375
592.75,119573.3125,-160.71875,125534.827148,-623.0625,30498.9960938,421.78125,799.795898438,366.78125,3461.29589844,683.25,14861.25,-461.0625,7557.62109375,-395.3125,2009.90234375,384.1875,44.40234375,418.5,90.1875,62.84375,12744.1943359,-1022.15625,2919.88183594,-119.9375,2343.55859375,419.21875,517.233398438,419.78125,64.2958984375
546.8125,117500.839844,-271.34375,170173.538086,-629.78125,29984.5458984,426.96875,1146.09277344,360.09375,3200.77246094,653.84375,11646.4443359,-497.71875,4689.57714844,-393.46875,2071.24902344,390.25,303.3125,414.6875,158.21484375,48.375,14518.734375,-1016.25,3629.6875,-115.96875,2537.65527344,422.53125,571.061523438,418.0,81.25
551.40625,120055.366211,-395.03125,203355.280273,-599.46875,41058.6865234,434.96875,2274.71777344,359.3125,3168.65234375,652.28125,11735.2646484,-532.40625,14142.8037109,-380.15625,3262.75683594,395.5,514.6875,413.25,169.8125,21.5,17185.375,-1016.875,3728.609375,-117.21875,2653.67089844,426.03125,654.342773438,417.0,86.5
519.21875,109219.108398,-499.9375,198185.433594,-581.34375,47153.4130859,433.34375,2332.22558594,359.375,3174.296875,655.3125,13002.7148438,-577.34375,27836.8505859,-359.90625,6087.08496094,404.28125,1108.20214844,415.125,237.421875,-2.6875,17142.7773438,-1016.875,3746.734375,-112.875,2649.296875,427.40625,637.491210938,416.9375,86.12109375
461.28125,88837.8271484,-613.90625,153056.334961,-562.625,50424.296875,431.5625,2405.30859375,360.9375,3361.80859375,653.125,13561.234375,-626.46875,40278.1240234,-336.1875,9003.02734375,404.5,1134.625,415.84375,252.256835938,-23.53125,14185.9365234,-1014.46875,3893.43652344,-101.40625,2788.42871094,428.90625,585.084960938,417.46875,91.8115234375
400.9375,73556.8710938,-692.75,131049.5,-536.28125,52657.9521484,427.0,2451.375,368.8125,4154.77734375,634.125,15345.796875,-666.59375,43016.5537109,-306.78125,12907.6083984,401.71875,1318.63964844,416.09375,256.084960938,-55.3125,8600.40234375,-1008.53125,3222.49902344,-88.15625,3166.19433594,429.03125,572.842773438,416.71875,80.5771484375
331.15625,87354.1943359,-758.3125,95695.5898438,-508.09375,47000.8974609,424.8125,2486.33984375,372.5,4399.0625,600.71875,22521.3896484,-711.5,44518.5,-278.625,14815.234375,398.25,1551.5,415.71875,253.827148438,-81.0625,8371.74609375,-1007.03125,2920.03027344,-86.28125,2820.13964844,431.78125,400.670898438,416.21875,70.7958984375
274.8125,77015.2773438,-812.0,67911.125,-469.8125,38843.4023438,430.15625,2258.00683594,374.28125,4375.88964844,548.3125,38825.6523438,-759.6875,43304.7773438,-262.46875,13086.0615234,396.90625,1605.14746094,415.875,256.296875,-75.3125,7630.46484375,-1002.84375,3045.13183594,-80.40625,3227.42871094,431.6875,367.46484375,415.75,61.625
274.8125,75618.2773438,-847.78125,60771.5458984,-427.84375,17767.4443359,439.71875,2063.32714844,374.71875,4390.70214844,506.9375,42991.4335938,-807.28125,37454.5146484,-235.3125,11999.4023438,396.125,1634.796875,415.75,255.4375,-87.40625,8151.55371094,-993.5625,2635.55859375,-70.90625,4177.39746094,427.59375,396.616210938,416.125,62.484375
284.28125,72905.7646484,-907.5625,24425.8710938,-422.3125,16273.3398438,443.3125,2014.77734375,381.25,4181.25,469.53125,42150.3115234,-850.96875,26228.8427734,-207.8125,9659.52734375,398.28125,1637.45214844,415.875,257.234375,-111.3125,8584.21484375,-991.21875,2281.92089844,-66.59375,3877.67871094,429.53125,430.436523438,417.15625,55.1318359375
278.46875,72945.8740234,-938.5,8661.875,-420.8125,14275.5273438,445.1875,2024.77734375,398.3125,1826.52734375,457.46875,41011.8115234,-888.0625,19700.9335938,-198.0,7847.1875,401.6875,1592.77734375,417.875,260.921875,-130.375,5809.984375,-994.84375,2122.19433594,-69.34375,3758.35058594,426.53125,319.249023438,417.875,49.984375
243.84375,67958.7568359,-936.6875,8120.27734375,-410.40625,11243.4287109,444.65625,2014.28808594,409.09375,640.834960938,440.0,42401.625,-926.5,7550.875,-187.25,5719.1875,401.5,1561.25,421.65625,168.725585938,-145.78125,3531.35839844,-995.71875,1821.57714844,-76.75,4221.0,426.5625,318.87109375,419.34375,38.2255859375
216.59375,51693.4912109,-914.25,5618.625,-399.96875,7268.21777344,436.625,916.234375,412.03125,484.092773438,404.46875,36956.8740234,-946.03125,2286.40527344,-184.71875,5078.70214844,397.3125,1376.65234375,425.40625,61.7412109375,-147.3125,3482.21484375,-999.5625,1483.93359375,-78.625,4238.421875,424.5,240.6875,420.8125,11.15234375
162.0625,21387.7460938,-897.25,3391.375,-419.59375,5610.74121094,436.84375,794.944335938,411.25,469.0,375.09375,30756.0224609,-951.15625,1657.44433594,-179.6875,4567.65234375,392.96875,1095.65527344,426.4375,48.18359375,-153.96875,4339.15527344,-990.875,1432.859375,-79.53125,4263.31152344,423.03125,193.030273438,421.03125,8.5927734375
133.625,12032.421875,-898.78125,3717.48339844,-444.75,8207.9375,440.0625,698.12109375,412.21875,464.233398438,328.53125,13980.3115234,-949.3125,1576.46484375,-191.375,5398.796875,387.25,496.75,425.09375,21.4599609375,-170.375,4904.734375,-999.53125,1838.99902344,-84.78125,4370.23339844,424.21875,209.045898438,420.71875,8.3271484375
139.75,15999.125,-911.53125,7907.81152344,-518.59375,35889.4912109,449.5,748.0,413.3125,705.83984375,300.65625,6354.28808594,-954.09375,2681.39746094,-199.9375,5772.37109375,389.90625,461.522460938,425.5,24.5,-214.375,13582.609375,-995.0625,2418.55859375,-98.09375,4482.77246094,430.21875,412.420898438,421.46875,21.2490234375
209.875,33507.421875,-908.46875,9281.74902344,-590.0,72051.75,458.1875,530.40234375,424.0625,2837.80859375,281.375,3091.859375,-978.09375,5382.89746094,-246.375,15062.546875,395.3125,334.21484375,429.09375,127.459960938,-218.34375,13388.2880859,-994.15625,2468.31933594,-112.90625,5069.64746094,437.46875,577.436523438,423.40625,53.4287109375
268.90625,37248.2724609,-852.96875,48856.7802734,-643.3125,78733.9023438,459.96875,401.592773438,445.59375,6070.49121094,321.78125,13837.0458984,-985.65625,6408.53808594,-297.875,33975.671875,401.4375,190.62109375,438.0,721.6875,-203.46875,16446.8115234,-996.78125,3021.92089844,-148.5,15358.625,444.90625,824.334960938,428.6875,352.83984375
310.84375,43030.7568359,-773.8125,104739.214844,-673.03125,73428.4052734,454.34375,724.538085938,468.8125,8424.15234375,373.25,24796.3125,-950.5,18980.4375,-367.65625,66953.9755859,403.375,121.234375,449.9375,1724.74609375,-180.5,26501.8125,-997.96875,3073.28027344,-197.65625,25373.0380859,452.78125,936.670898438,436.75,847.25
339.03125,42391.7177734,-658.875,202933.984375,-640.25,99778.5625,438.96875,2572.90527344,481.84375,9142.38183594,411.21875,32081.3583984,-893.125,53536.671875,-430.46875,72356.7490234,400.96875,264.155273438,461.96875,2412.40527344,-138.71875,39403.2021484,-999.125,3041.046875,-258.25,36271.4375,457.71875,765.764648438,444.5625,1193.12109375
345.78125,41523.3583984,-598.1875,212122.214844,-646.96875,100990.717773,424.125,4272.109375,468.6875,12752.4023438,436.375,33158.046875,-827.90625,85008.5849609,-472.15625,66578.3818359,395.125,434.171875,471.53125,2597.18652344,-97.53125,52908.9990234,-972.9375,9090.12109375,-305.5625,47406.0585938,456.125,843.484375,450.78125,1246.35839844
335.375,68547.046875,-584.53125,212373.936523,-692.3125,132023.027344,417.21875,4411.60839844,452.4375,17701.4335938,456.59375,34618.6787109,-779.53125,94236.8740234,-487.59375,61604.1787109,384.875,1138.671875,474.0625,2507.99609375,-84.78125,52812.9833984,-928.0,26178.9375,-348.28125,50133.7021484,450.34375,1518.03808594,454.78125,1147.48339844
319.53125,79405.7490234,-519.3125,220216.527344,-728.75,128480.5625,416.21875,4450.54589844,451.875,17765.859375,466.40625,35627.9287109,-740.46875,95615.0615234,-509.03125,57899.7802734,375.78125,1645.98339844,471.96875,2759.09277344,-78.15625,53419.3818359,-876.21875,49150.7958984,-404.5625,61270.8710938,446.625,1932.734375,456.0,1083.25
320.75,81009.5,-442.0,227893.0625,-778.6875,127881.902344,417.3125,4529.02734375,454.375,17601.171875,437.625,59313.234375,-697.46875,102995.749023,-556.09375,65133.6474609,371.0625,1926.43359375,470.4375,2962.49609375,-36.9375,68025.9960938,-821.75,64970.9375,-462.09375,62176.7724609,446.71875,1944.38964844,455.4375,1130.24609375
338.53125,80683.1865234,-354.3125,218150.839844,-822.78125,118080.920898,418.59375,4606.24121094,455.65625,17495.9130859,433.28125,60429.5771484,-632.875,112634.796875,-617.65625,60864.7880859,368.25,1843.25,469.8125,3030.40234375,13.34375,74522.4755859,-770.28125,75799.0146484,-530.8125,65115.2148438,450.28125,1996.51464844,454.0625,1247.87109375
363.65625,77455.5380859,-250.34375,184485.288086,-843.0,117208.75,416.1875,4470.58984375,454.625,17592.109375,421.65625,68367.6630859,-561.0625,120549.933594,-684.84375,57233.3193359,367.4375,1800.62109375,470.625,2973.921875,92.46875,75566.0615234,-717.3125,77350.1523438,-600.4375,57527.9335938,444.5,2463.25,453.59375,1275.36621094
346.1875,74936.6523438,-134.25,109880.75,-824.0,110086.0,408.625,3702.609375,443.5,17554.5625,421.03125,68778.8427734,-473.625,100894.484375,-747.0,53117.9375,363.4375,1700.18359375,469.8125,3034.40234375,163.0625,49430.1835938,-669.09375,71732.7724609,-656.71875,36779.3271484,435.25,2478.8125,452.0,1365.25
299.0,65642.6875,-58.78125,82863.7333984,-805.0,99858.625,406.125,3419.234375,422.84375,15197.5693359,406.3125,70858.9023438,-370.5625,64109.9335938,-785.1875,56737.6523438,357.0,1455.25,465.46875,3145.37402344,214.875,42221.046875,-622.65625,61980.1005859,-705.90625,20662.7099609,429.15625,2299.06933594,448.46875,1472.68652344
250.0,59671.1875,-34.875,83579.296875,-814.1875,102242.714844,405.84375,3414.88183594,402.53125,11174.8740234,344.75,71461.8125,-276.90625,42338.7099609,-799.375,59704.421875,351.5,1095.125,456.25,2748.9375,247.28125,41129.4521484,-570.90625,41281.3349609,-732.5,17789.125,417.3125,1794.90234375,440.6875,1366.90234375
201.96875,58526.5302734,-28.53125,84427.4990234,-858.90625,92730.1474609,420.375,4993.546875,381.5,5625.1875,277.15625,68137.5068359,-224.46875,47168.8115234,-804.09375,60948.5849609,351.375,1088.234375,445.4375,1815.74609375,262.125,41412.796875,-533.125,25206.546875,-748.90625,14553.2099609,409.375,1408.921875,431.15625,964.319335938
209.03125,83654.5927734,-23.125,82474.671875,-914.375,38652.234375,449.21875,4486.48339844,381.0625,4401.68359375,190.875,71122.171875,-188.8125,54631.0898438,-824.90625,61124.7724609,361.375,2138.671875,434.53125,796.436523438,262.75,41306.5,-505.1875,9239.52734375,-750.75,14341.8125,402.3125,1118.21484375,421.5,550.0
256.8125,114721.339844,32.59375,76340.5537109,-920.5,33581.25,458.4375,3275.68359375,398.09375,1556.14746094,168.8125,58171.5273438,-154.9375,56981.9960938,-855.8125,56935.3398438,379.78125,4506.85839844,426.65625,204.850585938,289.125,41718.296875,-514.40625,12715.8037109,-763.15625,11741.1943359,401.34375,1094.35058594,414.0625,240.87109375
312.5,93923.0625,96.21875,17912.2333984,-891.09375,15666.9599609,464.1875,2817.96484375,407.21875,341.858398438,220.84375,103014.569336,-81.6875,55277.8398438,-899.375,38746.046875,394.15625,4513.81933594,424.65625,196.975585938,314.5625,33183.4960938,-543.5625,16908.4960938,-780.46875,6570.37402344,403.8125,899.90234375,409.96875,101.405273438
368.53125,87881.4990234,85.90625,23059.5224609,-879.75,16410.9375,463.3125,2829.96484375,407.21875,351.920898438,209.1875,99859.0898438,-41.75,40984.5,-936.625,13943.421875,404.15625,3329.25683594,426.25,113.5625,348.15625,20645.9443359,-563.84375,16423.7568359,-766.84375,5459.63183594,403.1875,833.08984375,407.90625,59.7724609375
401.0,89339.0,65.03125,31689.8427734,-864.75,14801.625,461.0625,2893.74609375,406.8125,332.21484375,273.8125,109071.839844,-5.71875,21231.2021484,-929.375,13235.671875,405.28125,3285.57714844,426.1875,102.46484375,363.59375,14733.0537109,-582.0,12708.4375,-769.90625,5768.20996094,398.5625,762.12109375,407.625,73.421875
414.15625,92606.5068359,47.1875,35241.2148438,-846.65625,14249.5380859,459.90625,2934.27246094,407.53125,340.936523438,306.59375,113477.491211,-4.8125,20797.5898438,-915.15625,13965.6318359,407.25,3189.5,426.03125,81.2177734375,345.6875,10541.3398438,-587.90625,11267.9599609,-756.90625,4369.02246094,390.0625,403.12109375,409.15625,95.1318359375
442.90625,97262.9599609,8.15625,50817.7568359,-846.34375,26991.4130859,460.0625,2926.12109375,409.875,331.171875,336.9375,115826.308594,-17.46875,25860.7490234,-902.875,14467.421875,406.3125,3235.71484375,424.375,78.859375,342.0625,11227.8085938,-587.03125,11583.4052734,-746.375,3658.859375,393.96875,399.155273438,409.71875,111.077148438
455.25,157807.0,7.59375,59862.8037109,-816.03125,32697.5302734,466.375,3167.296875,417.125,555.921875,368.8125,121973.214844,-18.40625,25903.0537109,-870.96875,14930.9677734,409.4375,2961.49609375,424.4375,78.18359375,318.71875,29909.2646484,-592.71875,23312.5146484,-725.03125,8643.15527344,395.09375,479.834960938,408.96875,110.842773438
561.25,323812.3125,10.9375,64165.8710938,-774.03125,48279.7802734,467.9375,3138.68359375,426.65625,736.600585938,371.3125,136068.714844,-61.34375,65612.9130859,-835.59375,25260.6787109,412.46875,3025.68652344,423.21875,81.4833984375,349.65625,48627.2255859,-588.53125,32038.8115234,-724.4375,13458.6835938,399.6875,741.08984375,408.46875,113.686523438
622.46875,297150.249023,50.6875,88220.1523438,-713.96875,64671.8427734,471.40625,3115.92871094,434.40625,1056.92871094,448.46875,152357.061523,-44.78125,78260.4833984,-801.53125,29852.1240234,415.6875,2855.21484375,421.90625,73.3349609375,366.96875,52200.0302734,-579.0,34544.0625,-718.53125,13493.2490234,401.53125,800.624023438,408.53125,117.811523438
686.1875,270364.714844,132.90625,182791.584961,-672.625,66217.171875,457.59375,1792.86621094,439.28125,1160.76464844,520.34375,134806.038086,-40.21875,79796.0458984,-760.84375,32277.2568359,417.5,2808.75,420.96875,62.9052734375,380.625,71351.234375,-609.625,52664.421875,-722.28125,13630.8271484,402.46875,815.561523438,409.53125,113.186523438
683.75,269361.0625,169.65625,217085.538086,-645.625,69636.296875,450.65625,1158.97558594,430.625,2318.296875,630.90625,128832.272461,-71.40625,86955.6162109,-753.0,31669.125,410.46875,2212.06152344,420.46875,60.1240234375,359.4375,84816.8085938,-631.9375,59981.4335938,-731.53125,14868.2490234,403.375,942.296875,412.84375,127.444335938
689.625,266078.734375,201.5,221842.8125,-637.65625,69316.9130859,454.96875,1047.46777344,415.09375,5528.83496094,639.8125,122569.339844,-140.75,108740.8125,-754.25,27649.625,398.1875,889.27734375,420.25,62.9375,321.5625,91799.4335938,-634.3125,61177.8398438,-731.1875,14792.1523438,406.15625,1074.94433594,416.59375,163.803710938
697.59375,267159.428711,126.9375,317854.183594,-635.1875,73640.2773438,449.59375,1309.11621094,408.25,6845.1875,635.84375,118614.569336,-210.96875,106820.530273,-767.84375,31180.6943359,393.0625,704.87109375,420.125,69.234375,313.0625,92070.9335938,-628.375,62032.171875,-694.40625,34139.3662109,414.0,1517.9375,416.25,229.375
681.6875,276864.777344,95.65625,351891.413086,-573.625,89964.921875,450.125,1351.984375,409.875,6985.984375,685.8125,113742.714844,-249.125,107670.546875,-735.03125,52031.5302734,395.625,836.859375,423.15625,118.944335938,291.8125,91094.1523438,-656.03125,72928.2177734,-660.6875,45094.3398438,412.0,1540.0625,413.1875,447.15234375
639.40625,304463.491211,112.90625,344252.709961,-504.6875,105088.214844,451.8125,1347.40234375,402.65625,7293.10058594,678.15625,112956.694336,-302.03125,124053.717773,-655.53125,105297.374023,395.78125,880.733398438,421.71875,126.202148438,297.90625,91288.1474609,-710.53125,85382.1865234,-617.09375,47001.2099609,417.0625,1473.37109375,406.5625,895.24609375
660.84375,317044.631836,105.65625,348782.413086,-479.25,100598.75,449.625,1590.421875,392.25,8157.25,664.6875,118166.777344,-307.4375,125007.621094,-581.03125,129490.842773,396.3125,912.90234375,417.875,255.921875,304.25,92819.625,-763.46875,88606.0615234,-587.0625,51157.8710938,421.71875,1150.76464844,399.25,1104.5
738.03125,298297.092773,82.28125,378860.389648,-467.59375,76094.2412109,442.8125,2410.90234375,374.34375,9014.41308594,673.875,119410.609375,-292.71875,129685.702148,-534.625,129556.921875,403.6875,1103.52734375,412.90625,493.147460938,283.625,97651.109375,-820.0,89959.0625,-561.71875,52831.4521484,422.9375,1175.99609375,393.53125,1206.24902344
733.375,262332.046875,-39.0,474851.0625,-493.65625,83407.6630859,433.8125,2086.65234375,358.625,9205.546875,728.75,141506.25,-320.03125,129391.905273,-528.34375,128980.288086,405.84375,1056.38183594,408.28125,596.264648438,260.25,76017.5,-875.34375,56088.5380859,-516.53125,49594.4990234,425.96875,1195.59277344,392.21875,1183.42089844
676.71875,113264.077148,-171.1875,581494.777344,-491.1875,77547.0898438,435.0,2049.0,349.75,7809.9375,785.40625,98902.2412109,-371.4375,95561.1835938,-521.40625,118979.428711,403.1875,838.83984375,404.6875,642.90234375,178.125,68586.671875,-910.1875,45528.5273438,-467.9375,53819.4960938,427.5,1051.6875,393.21875,1223.85839844
652.21875,105048.545898,-327.65625,570305.475586,-510.78125,69909.1083984,429.40625,1837.99121094,342.5,6209.5,809.34375,91124.9130859,-473.53125,100482.561523,-523.3125,118790.714844,406.65625,874.163085938,403.1875,629.90234375,98.71875,51370.7646484,-952.4375,27897.3710938,-411.96875,56689.5302734,428.59375,1064.61621094,395.15625,1326.50683594
638.0625,93851.7460938,-523.59375,375605.428711,-498.53125,71581.8740234,433.25,1899.875,342.375,6071.484375,801.96875,76313.0302734,-572.875,78587.796875,-504.03125,118800.905273,403.90625,892.209960938,403.25,625.25,77.21875,46876.7958984,-951.25,20999.375,-348.5,45461.125,430.78125,996.483398438,396.0,1367.1875
591.46875,107082.624023,-674.59375,231749.241211,-474.3125,77554.8398438,433.25,1897.875,358.40625,6550.92871094,750.15625,64938.6943359,-617.0625,85717.4960938,-451.625,108550.546875,401.4375,881.18359375,404.5,695.1875,55.71875,46191.5771484,-959.0,20578.0625,-294.375,30480.484375,434.96875,639.030273438,394.75,1287.5
532.0,112171.6875,-774.09375,147448.834961,-452.5625,77217.1210938,432.46875,1826.56152344,375.78125,4975.23339844,724.125,74738.234375,-642.90625,92545.7099609,-378.125,82771.734375,403.53125,806.686523438,408.0,830.0,33.90625,49843.0224609,-985.46875,12179.2490234,-241.1875,14995.4648438,428.3125,637.58984375,393.4375,1182.74609375
483.28125,121616.577148,-765.875,142612.671875,-419.1875,61326.7773438,431.03125,1644.21777344,375.03125,4628.15527344,679.96875,84589.7802734,-682.875,97025.671875,-308.65625,46205.0380859,403.0625,687.30859375,408.4375,819.62109375,-1.8125,48971.6523438,-1001.875,5418.984375,-231.28125,15632.8271484,423.34375,527.600585938,396.25,1245.875
482.625,117341.296875,-814.71875,122427.014648,-441.53125,51208.0615234,429.03125,1587.21777344,374.03125,4405.71777344,635.84375,90024.5068359,-716.1875,92652.2148438,-324.40625,39571.9912109,398.25,750.5,407.28125,763.452148438,-32.6875,47567.3398438,-1003.65625,2986.91308594,-211.46875,14766.1240234,423.625,481.109375,403.03125,1039.28027344
474.375,119983.546875,-891.78125,60473.1083984,-460.1875,41697.9648438,426.71875,1545.63964844,380.6875,4054.65234375,618.0625,97362.9335938,-748.625,91524.484375,-345.5625,29730.1835938,397.53125,746.874023438,408.34375,760.100585938,-84.75,25552.8125,-992.03125,2327.78027344,-184.21875,11468.3583984,421.34375,480.788085938,410.84375,676.194335938
